625808406994137088,positive,jason aldean @jason_aldean  epic night this past saturday at the @rosebowlstadium. thank you pasadena!!!!... http://t.co/tnw4rnqs1g,
625809125755105281,neutral,me and gisselle had plans to go see paper towns tomorrow but she won't reply to my messages http://t.co/3tyfzgexr3,
625814355318325248,positive,@dunkindonuts the gals @ the dunkin on east 23rd in manhattan always show love for me in the morning. http://t.co/pkpoafzr41,
625814914515517442,neutral,someome should take me to the movies tomorrow or wednesday to see paper towns.,
625819300188823552,neutral,@grimstoyshow that is fine... i can wait until tomorrow... but it really blows that randy orton may lose to kevin owens? or randy may win...,
625819426802245632,positive,monday night raw!!!! time to play the game and hopefully brock lesnar will rest in tombstone city,
625820494621753344,negative,monday night raw is not playing tonight! kevin owens v randy orton? what!,
625820583972982784,positive,"as long as triple h,john cena, and brock lesnar are still in the wwe i got no shame in watching the occasional monday night raw",
625821119807913984,positive,i can't say that rollins is the best wwe champ of all time....but he may rank above hulk hogan. brother brother brother brother #raw,
625822831331426304,neutral,i hope hulk hogan is the 3rd member,
625822856211922944,neutral,john kasich says the reagan people talk of is a caricature and reagan was moderate. kasich may be a cartoon but reagan is no caricature,
625823221565100034,negative,"ambrose vs. big show? you people are wasting dean ambrose. just when monday gets good, big show &amp; taker, make me change the channel. #raw",
625823354772168705,neutral,@luvsgingers especially considering some questions may revolve around the whole hulk hogan debacle,
625824034266157056,neutral,for the 1st time ever.... noone cares about a @wwethebigshow match...  dean ambrose is the most underutilized star right now! #raw @wwe,
625825100714123264,negative,july 27th 2015- the day all the women who find dean ambrose attractive died,
625825394420260864,negative,"even if he wasn't a wrestler, i figure dean ambrose would still be drunkenly fighting someone every monday night.",
625827061106520064,neutral,calibraska is the 3rd top thing trending on twitter #calibraskaep #getcalibraskaonitunes @jackandjackreal http://t.co/yrrso3ps0z,
625827204853841920,neutral,dean ambrose gets the last laugh tonight on #raw - results: http://t.co/nz3zyiwsvt http://t.co/kow8lrntsl,
625828619265273857,positive,i'll end the streak of bad movies tomorrow when i go to ant-man again,
625831362977624064,positive,"going to go watch the ""paper towns"" movie tomorrow. excited! have you guys seen it, yet? is it good? i've never read the book before.",
625832019164008448,negative,"i'd ask i anyone wants these issues of rolling stone from the mid-'00, but c'mon... there's nothing worth saving here. it's all kindling.",
625832748901502976,positive,"trying to get tickets to the ""ant-man"" preview showings on wednesday. the theaters are fucking packed, bro. i'm kind of happy...paul rudd!",
625835615515475969,positive,my favorite part of paper towns may have been the ansel elgort appearance,
625836101454925824,positive,"if i can finish this final tonight, i'll be able to finally see ant-man tomorrow after work.",
625838938821890048,neutral,if wwe need a 3rd member of the wyatts so that sting can join ambrose and reigns chris benoit or hulk hogan could always join them,
625839341974253568,neutral,"photo: demnewswire: before he announces his presidential campaign tomorrow, take a look at how john kasich... http://t.co/tjgd3lcucz",
625841627827798016,positive,just saw the trailer for 12 rounds with dean ambrose. yeah that september 11th is going to be good.,
625842042078232576,positive,undertaker vs brock lesnar may just be interesting #summerslam #raw,
625842796725833728,neutral,some one go to kenny chesney and jason aldean with me saturday,
625848031762608128,negative,nobody wants to hear about that jerk anymore. or ryan braun. or any other cheating roid rage  jerk https://t.co/uqpwijptrl,
625849851524198400,neutral,ryan braun was a late scratch from monday's game with lower back tightness.,
625853294125187072,neutral,cmon @golennox ..... chilis all the way obv ....isnt @pearljam 's ten your go-to ???  nirvana??? ......neverminddd   https://t.co/scwlmows9v,
625855158442946560,neutral,@dontbackdownanm ko has been doing it as long as randy orton has. just didn't have the opportunity to showcase himself before may ;),
625858965079990273,neutral,"beltre grounds out to short, as moreland scampers back to the bag at 2nd. one out for josh hamilton.",
625859000853209088,positive,@blakersims no shit? he looks awesome. randy orton in the 2nd one made me uncomfortable.,
625859501875294208,positive,i think the best stan lee cameo may be in ant-man. it had me laughing hard.,
625859841542725632,positive,the 15 seconds of fame ansel gets in paper towns may have been the best part....,
625860233391288321,positive,i've decided to record the new comically on the history of ant-man a day early...i may even have it ready for release tomorrow.,
625860362458435584,neutral,"it may yet prove a step too far, but notice that there will be a ""wrestling"" promotion to simulate the brock lesnar journey. ;)",
625860866802647040,positive,"escape the room this weekend, 3rd row phillies next weekend, jason aldean aug 15 if i can win tickets! #birthdaymonth",
625864333260533765,positive,10:04: i want to see paper towns tomorrow. @lalalyric3 says it's pretty good. #traderlivetweet2015,
625865025585053697,negative,i hate jon for making me watch the kurt cobain documentary because i'll end up listening to nirvana all day tomorrow.,
625866050601660416,positive,sooo i wanna go see paper towns tomorrow with someone who actually read the book...,
625869397761110016,neutral,i'm going to see paper towns with my brother tomorrow we might kill each other before we leave the theater,
625870269098254336,positive,"dtn pakistan: eid frenzy finally over: islamabad though the official eid holidays were over on last wednesday,... http://t.co/t0f4s32qgn",
625870359334551554,positive,"loved the today show peeps on 3rd installment of ""sharknado""!! @todayshow   @sharknadofans",
625870587324428288,positive,"my cousin snapchatted me ""ant-man tomorrow. you good?"" and these are the reasons we get along so well.",
625872982251077632,neutral,dean ambrose may have killed the big show with that dive through the ropes #raw #wwe,
625873210802724864,positive,"@9ratna_9 told you because you said ""generally 15 august comes near eid week"". it happens for only 2 years after every 30 years. :)",
625874228940660736,neutral,please tell me someone else noticed the fourth of july instrumental in paper towns,
625884689140613121,positive,probably gonna watch paper towns next tuesday since i have to go somewhere and  the ticket is half price ^^,
625888242114658304,positive,can't overstate the importance of kris bryant's walk-off hr after being swept over the weekend and blowing a 3r lead in the 9th tonight.,
625888339514802177,positive,"so, kris bryant's hr not only may have saved the cubs season, but may have unofficially led to this tulo blockbuster.",
625888509560098817,positive,kris bryant will make october 7th come faster don't worry everyone.,
625889039254704129,neutral,i feel like kris bryant has something he's not telling everyone every single time i see him.  https://t.co/cbm84vxiam,
625889834750472192,positive,"sick!""@sportscenter: have a night, kris bryant! watch the cubs rookie hit his 1st career walk-off home run. #sctop10 http://t.co/mfe6pznju1""",
625890446925889536,neutral,"#chicago #news monday's recap: cubs 9, rockies 8: kris bryant hit a two-run home run with two out in the botto... http://t.co/onaujg03ne",
625890614576607233,positive,kris bryant with his 1st career walk-off home run #sctop10,
625891517274701824,neutral,"#cubs beat #rockies 9-8 on kris bryant's walk-off 2-run hr in 9th; starlin castro 2-4 with 2 rbis, carlos gonzalez 2 hrs #colvschc",
625892385105448960,neutral,#beritaterkini bryant's hr in 9th lifts cubs to 9-8 win over rockies: kris bryant's two-run homer with two out... http://t.co/carro8gssr,
625892481515843584,neutral,@shtballplayrsdo tulo and hawkins just flew to toronto on the ball kris bryant hit in the 9th.,
625893010396418048,positive,"sultan will release on eid. shoot starts in november and ll wrap in march.there r no plans to shift the release date ""- @yrf  spokesperson",
625896567879249920,positive,"still hyped rn! kris bryant is my favorite player, he got his 1st walk off homer, the cubs got an important w and are staying in the hunt",
625899808650317824,positive,i attended tulo's final game in a rockies uniform tonight. and witnessed a kris bryant walk-off homer. not a bad monday.,
625902104578658304,neutral,who wants to see ant-man with me tomorrow ://,
625902229619249152,positive,"1st day training taylor swift for her mv ""bad blood"". she was a sweetheart and picked up quick! http://t.co/otskxhy4pp",
625902402810462208,positive,kris bryant may have saved the season with 1 swing of the bat. early but that was huge in stopping a pyroclastic flow of inadequacy. #cubs,
625902414952960000,neutral,"kris bryant on #theneeds, check it out! http://t.co/jt0qs8qjgh",
625907450701578240,neutral,life is so difficult; especially when you need to decide to spend money on dorm stuff or if you want to buy chick-fil-a and dunkin tomorrow,
625909598944235521,neutral,"almost all the senior people's of aap have supported yakub, may i know on what ground you all have done it? @arvindkejriwal @ashutosh83b",
625910792509001728,positive,my 9-5 job is actually 9-5 now! i will celebrate with dunkin' donuts tomorrow.. you're welcome for the free advertising btw @reno_dunkin,
625911737053773824,positive,"#report""@austynzogs: president buhari will visit cameroun on wednesday. he will hold talks with president biya on the issue of boko haram""",
625913034393817088,positive,i want to go see twenty one pilots give me a sunday lolla ticket. and a friday one for paul mccartney,
625913050126807040,neutral,"@dillonfrancis lolla will be my 14th time seeing you, but i feel like i'm cheating on you by leaving early to see paul mccartney. #forgiveme",
625913122478518272,neutral,when you spend $160 on a friday lolla ticket just to see paul mccartney but it was still cheaper than your tickets last time you saw him...,
625914927111385088,neutral,tech council of maryland and prince george's county kick off collaborative initiative with reception on july 29 - http://t.co/pw4wk6ac7k,
625917225887596544,neutral,floyd mayweather is fight on september for free....? no wonder he picks berto!,
625918623391969280,positive,"so.. finally saw @annaakana in ant-man, i thin i may have zoned out starin at her tho cuz i remember nothing the guy said except ""yes""",
625925081500266496,neutral,stone cold podcast with paige on wwe network august 3: was it originally supposed to be hulk hogan? http://t.co/gsnc0groow,
625927450636255232,positive,going to see paper towns tonight or tomorrow night!! woohoo i can't wait!!! thanks for writing the book @johngreen,
625928761054228480,neutral,"princess (later queen) anne, the last stuart monarch of britain, married prince george of denmark on 28 july 1683",
625930061384916992,neutral,"yakub case: justice dave refuses to stay the death warrant for july 30, justice kurian says capital punishment will not be executed. - pti",
625931980761227264,neutral,"court judges disagree on yakub memon, may not hang on thursday: the supreme court today referred to a larger bench the plea of yakub ...",
625935316256473088,neutral,"in unites states of america calling somebody or mention in the word ""nigger"" may cost you a job. ask hulk hogan.... http://t.co/0lpmjwqtdw",
625935596431785984,neutral,photo: july 21st: karlie kloss and cara delevingne at the paper towns premiere in new york city http://t.co/84zwlpkphg,
625936717573271553,neutral,tbh salman's tweets about yakub may have been an incoherent mess but i agree that he's a man who should be stopped from going to the gallows,
625940130755297280,neutral,"as of now, no stay on yakub's execution, reports @ashokbagariya @ibnlive so he can still hang on july 30. larger bench to hear plea tomorrow",
625943857524555776,positive,"i just won the sickest game of the show in 19 innings cause ryan braun is a stud, home run in the 9th to tie then a homer in the 19th to win",
625944286501040128,negative,"kurian joseph, who raised stupid doubts about modi's good friday meet, now questions about yakub's death penalty.some ppl never learn",
625950669988499456,neutral,chief justice of india says he will constitute a bench to hear tomorrow yakub's plea against death warrant @prabhuchawla @newindianxpress,
625950680209952768,neutral,@barandbench in other words suppose if bench is not constituted before 30th than yakub will be hanged.is it.,
625951211385008128,negative,@narendramodi citizens are confused on yakub undoubtedly he is a traitor and 2nd is he is traitor turned informer .... let raw win.,
625957750242062336,neutral,"kris bryant hit the cubs' 1st walk-off hr in ""15, a 2-run dinger to beat roks 9-8 last nite. 8 teams still without a walk-off hr this season",
625958378712403968,positive,"ant-man premieres tomorrow night in doha. a savior from the atrocity that was ""pixels.""",
625963957665288192,positive,"i'm desperate enough to go see ant-man, but it won't be out until august 12 here.",
625968408727826432,neutral,"are you coming along to one of our go set a watchman reading groups tomorrow? 11-12, 2-3, and 4-5 in store, free to attend. see you there!",
625970204443459584,neutral,you are essentially sat-chit-ananda (existence-knowledge-bliss absolute). you are that brahman! live to realize the self! attain nirvana! om,
625970664206401536,neutral,kris bryant belted a two-run walk-off homer with two outs in the ninth monday night to power the cubs to a 9-8... http://t.co/wlhuhx3zrh,
625981111282331649,neutral,... you're going to get a little wet. cubs 3b kris bryant's 2-out homer in the bottom of the 9th vs. the rockies... http://t.co/vr0sjymo2u,
625989252619325440,positive,just found myself googling 'ant man quantum realm reflection'. i may be thinking about ant-man too much. it is ace though.,
625990414135197697,negative,wake up to not really caring that kris bryant hit a walk off. caring that the cubs gave up 4 stinking runs in the top of the 9th.,
626000375498211330,positive,"up before the sun today, ready for the week of festivities ahead in prince george. #wedding #bestfriend",
626001243903668224,neutral,this is anti climax..yakub may get reprieve because of legal wrangles ..is it match fixing ? https://t.co/fwy8mq00i2,
626001974287310849,positive,"wednesday is movie day!  we recently saw ant-man, southpaw and amy (the amy winehouse documentary).  what have... http://t.co/m5uikncwzq",
626002604649263104,neutral,"@wahiidas it starts tomorrow? eid was on the 17th july so from then today is the 12 of shawaal, allahu a3lam",
626004435899142145,positive,"been watching 'montage of heck' and liking it a lot, love to map his march to being an artist and nirvana becoming great..",
626011247734050816,positive,domino's song of the day for tuesday july 28th is: zac brown band - chicken fried. listen for it sometime between... http://t.co/dzhkiwjin5,
626012125572411392,neutral,1st @michaeljackson @whitneyhouston @billcosby don't tell me hulk hogan never liked  lil black kids he showed me pure love b4 camera phones,
626012288479293440,neutral,sheamus hits a brogue kick on randy orton when both orton &amp; kevin owens were fighting on the floor during the match on monday night #raw,
626014015261507584,neutral,@roverradio floyd mayweather beaten several women and still boxes and be became the most paid athlete. and ray rice doesn't get a 2nd chance,
626014958929752068,neutral,kris bryant with a bottom of the 9th two out walk-off home run for a cubs win! http://t.co/pskjkbqjy3,
626015525664124928,positive,kris bryant may be one of my favorite ball players all-time when it's said and done.,
626016360095617024,negative,@dmnqpvt hartzel and i are planning to watch ant-man tomorrow at sm pala-pala but the problem is that it's only available in 3d,
626018805169283072,positive,bbtn: kris bryant hit his 1st career walk-off hr for the @cubs last night and he seemed to enjoy it. pic.twitt... http://t.co/knpvqg604i,
626022471490240512,neutral,john kasich has had a good first week as a presidential candidate. vaults the pack to 3rd in nh http://t.co/staw4yeg5r,
626031158522957824,positive,about last night: kris bryant wins a wild one with walk-off home run in the 9th. #cubs photos: http://t.co/bpldye6ywb http://t.co/q0aj9ikcf9,
626032845203464192,neutral,"fyi, the inspiration 4 ant-man has been turned into a miniseries by @idwpublishing and it's out tomorrow, #theshrinkingman, #themoreyouknow",
626035974242476032,positive,"go see paper towns movie on july 24th, and play for liverpool if you can.",
626036225628078080,neutral,pics and video of the broken nose john cena suffered in wwe raw main event with seth rollins http://t.co/yac3vij4ps via @cagesideseats,
626036438165917700,positive,nuevo dj sergio ! nirvana! this friday! legendary max torres! isis the voice! and dj sergio! with the best of the... http://t.co/izg7f7z759,
626045838842793984,negative,reason why ant-man may have 'struggled' vs. other marvel? my parents assumed it was a parody.,
626053992666169344,neutral,"wondering if after sc turning down yakub's appeal tomorrow  he would again petition  the president again ,  and this  to go on and on and  !",
626055514338648068,neutral,"#petitionpolitics the blasts may've been planned by tiger, but it needed impeccable execution, and yakub did a great job here, reports say..",
626056189621764097,neutral,"mishra, roy, pant hope they don't carry the hindutva tint in judgements. for yakub, for life!! http://t.co/9ds8fqlfsr",
626058338673934336,neutral,friday the 13th isn't the only day hulk hogan tells his daughter to avoid black cats.,
626068989878218753,neutral,"it was ""high and deep""... #cubs kris bryant ""walkoff"" trailiing with 2 outs in the bttom of the 9th! --&gt; http://t.co/etrlajzruz #mlb",
626069355193765893,negative,"it has become a wrong trend to protect the person who has been punished by sc &amp; president,without any 2nd thought yakub be hanged#yakubdebat",
626071559808004096,negative,"if v leave yakub today, tomorrow again he ll kill 257 innocent people. what kind of justice,is it?#yakubdebate",
626075047388663808,positive,"hulk hogan with a homophobic slur now? can't wait to hear the ""hitler had it right"" clip that'll play tomorrow.",
626082000965730304,negative,i think tushar gandhi should hang himself to protest against hanging of yakub.and yes it should be on 29th just day b4 30th #yakubdebate,
626084836071976960,neutral,#yakubdebate have you seen the long bearded yakub off late. #presstitutes won't show the radicalised man. https://t.co/qyaj32u8yf,
626085096479719425,neutral,@ripcheato @scrappybiggles thursday probably listens to iron maiden and smokes cigars because he's super hardcore,
626089237130137600,neutral,"what did donald trump, ted cruz, john kasich, joe biden and marco rubio share this sunday? a little time in our trip around the ""inside",
626092075591688193,neutral,"new post: boko haram: buhari storms cameroun tomorrow with six govs, benin saturday http://t.co/tf8wazsq7q",
626092299013885952,neutral,"can you recommend anyone for this #job? prince george career open house: august 26th at 6 pm - http://t.co/tkhzalg8iz #princegeorge, bc",
626092415418372096,positive,"don't miss the town hall with presidential candidate john kasich on july 31st, for click for details http://t.co/3gw0ik5tqu #kasich4america",
626092912858800128,neutral,seattle lost last night which brought tuesday to a close at 2-4 at -$50. the rockies ml was make or break even and kris bryant answered.,
626093178861527040,neutral,seth rollins breaks john cena's nose on 'wwe monday night raw' but the fight continued on http://t.co/wsk9bzuwk7,
626093312940740608,neutral,fyi!!!  prince george's county council chair mel franklin presents the 5th annual prince george's county family... http://t.co/ndqzdhkzsf,
626095608194039809,positive,bad blood is #1 at pop radio for the 6th consecutive week!! http://t.co/jhfdy92ivg,
626097194806976513,positive,"people may not like him, but you have to respect john cena wrestling against seth rollins last night despite breaking his nose in the match.",
626101686222897152,neutral,we may be the only place on the planet to still sell hulk hogan merch. but we made these bags by hand long before... http://t.co/uetv2nxyhe,
626112561264525312,positive,ant-man is one of the funniest marvel movies we've watched. check out our spoiler free review! http://t.co/vpr25xu1lw http://t.co/gstr1mpwqd,
626113516592852992,neutral,has sharknado jumped the shark? =snarknado =may have jumped the snark https://t.co/ktqhancxs6,
626120972681281536,positive,"off to see paper towns with my love! also, don't forget the rhcp 18 marathon is this thursday on @wbwc.",
626121579542507520,neutral,i'm sat here reading all of the hulk hogan tea like... http://t.co/5tvcsgyf5s,
626122963272736768,neutral,making the rounds: teddy atlas previews saturday's #pbconespn card &amp; shares how he celebrated national hot dog day http://t.co/nwjkhhzirc,
626123986254958593,neutral,"@nron10 @strikerobi it's not really a hiatus. there's just a 10-month space between ant-man and the next mcu film release, civil war in may.",
626131977691906050,positive,"i watched sharknado 3: oh hell no! today and it was really really awesome! better than 2nd, better or on par with 1st. the hoff on the moon!",
626132824140218368,neutral,prince george joins the out campaign. https://t.co/bylar4raa6,
626132842230124544,negative,@rangers i can't figure out why josh hamilton isn't playing tonight https://t.co/epshcyxwfq,
626134321015840768,negative,"hulk hogan retweets a blaring statement about president obama and the n-word (but, hulk is a bitch!)  http://t.co/7x2iwnxe8m via @ijreview",
626134341861646336,neutral,off to see steve harris (iron maiden) british lion tomorrow with mark kirkman.  up close and personal in the... http://t.co/dxxjvtstox,
626135805598285825,positive,"i don't know what i'm more excited about - starting a new hub8 project, seeing ant-man or charlie coming home from greece tomorrow...",
626147252608888833,neutral,"sat and watched he lesner and reigns wrestlemania fight , still got emotional because of seth rollins the prick",
626149973722271745,neutral,call me behind the times but the hulk hogan stuff on twitter recently has made my week and it's only tuesday.  #hulkpls,
626151908823158784,positive,5 days off now! bit of golf on the agenda and a few other bits. looking forward to watching @marvel's ant-man on thursday too!,
626154598739410944,positive,"@vickiesmalley hoping to see ant-man tomorrow night at the everyman in reigate... apparently it's been refurbished and is pretty good,",
626155499268866048,positive,so excited for lolla friday because so many amazing bands will be there oh and someone named paul mccartney??? idk if he'll be good tho,
626155803615977473,positive,friday! how can you argue with 5 beautiful women who sound this good playing iron maiden! http://t.co/wkkkoorovq,
626158761418231812,neutral,#mlbfantasy ryan braun (back) remained out of the brewers' lineup tuesday.,
626159521816141824,positive,"to kpop fans, we song along to vocals, 2nd voices, raps, fanchants, do the instruments &amp; even perform its own choreo https://t.co/rhb6iurr8r",
626167550628495360,neutral,"tuesday's #jimbohannonshow: a look at the john kasich campaign and the momentum it seems to be generating with @lovelaceryand. then, +",
626170746096779264,negative,the only reason i'm watching ant-man is cause of 5$ tuesday this is definitely something you wait to watch at home,
626180174485307392,positive,"proper geeking out today; ant-man was so good and under the dome till i sleep, mate im gonna be dead tomorrow",
626181218074165249,neutral,"for #fdc2015 on august 1st, i'm going to be on a lake in northern bc just outside of prince george. time to fish! https://t.co/5yvgcpt46b",
626185036178583552,neutral,kris bryant could've saved the cubs a run and thrown it home. adds to his shakiness defensively at 3rd,
626187372187766784,neutral,#toughenough the miz is the right candidate to replace hulk hogan as the 3rd judge. #wwe,
626187971310415872,positive,"don't look now, but john kasich may mess around and get in this debate at the last minute. and win new hampshire.",
626189031513067520,neutral,we'll be on the air tomorrow night at 7pm est w/@microphoneman3 &amp; john rare plus our take on hulk hogan studio: 213-816-1605 @fnxnetwork,
626189610733867008,neutral,never watched so i don't have any favs.. but i do predict hulk hogan will be going home  https://t.co/e985lorjiz,
626192286167236608,neutral,"i've never listened to kpop, i'll give it a try tomorrow morning",
626197453130219520,neutral,"thinking about stopping and getting dunkin tomorrow before class, does my girlfriend want anything?! @kiki_d0h",
626201710180995072,neutral,"lady gaga with brian may, elton john, kiss, paul mccartney, the rolling stones, sting, u2, bruce springsteen &amp; more! http://t.co/risnc9cl1s",
626203918851309568,neutral,"i'm already going to see paper towns tomorrow, so someone take me on a date to see southpaw some other time.",
626204382342836224,negative,the zoo miniseries may be the worst collection of images &amp; sounds man has ever produced. we're talking sharknado w/o the self-awareness.,
626206009829269505,neutral,there is a lot to know about our new moto g (3rd generation) .click here : http://t.co/1pkyxlonpy to find more... http://t.co/klu05rcly7,
626206832927842304,negative,"sorry gang, 2nd act of ant-man just kills my buzz. so boring and the writing is really bad. i'm hoping this stuff wasn't in wright's script.",
626209209835630592,neutral,kris bryant grounds out to 2nd stranding dexter fowler 90 feet away after 5 the #cubs trail the rockies 5-1,
626212486715453440,neutral,"selling one friday lollapalooza pass (paul mccartney, flying lotus, the weeknd) dm me 4 tips (if you'd like to purchase)",
626214291012755456,positive,@evangelinelilly so i'm a bit late but i watched ant-man. it was amazing and great job! can't wait for the 2nd one!,
626214364761034752,positive,"i liked a @youtube video http://t.co/hu9smtpnoz jeff hardy returns to raw to confront seth rollins and the authority: raw, july 27,",
626216030893793280,neutral,yakub may hv a case based on raman's report but left liberals entry 2 save him has changed character of the case. wd they do 4 sadhvi pragya,
626216594465619972,negative,watched paper towns on saturday and i'm still very disappointed with the movie,
626217837460365312,neutral,exclusive launch day offers to buy moto g 2015 3rd generation mobile by clicking here: http://t.co/1pkyxlonpy... http://t.co/ksg1oflkxu,
626218570503061505,positive,"why it's great to go see ant-man in imax (or any movie, really), at the tuesday late night showing. http://t.co/lk2n6zqh9q",
626220938388844544,neutral,daniel descalso robs kris bryant of a hit to end the 7th for the #cubs,
626223370254839809,negative,"kamala, who defended hulk hogan following the racial tirade scandal that broke out on friday, discussed the... http://t.co/9cjx9nwo5o",
626225057401073664,negative,if you're seeing the weekend instead of paul mccartney at lolla friday i am judging the fuck out of you.,
626228814910242816,positive,bri and i are going to see paper towns tomorrow and my body is ready,
626235129241972736,neutral,"yo @flipkart, what's the offer for existing moto g (1st gen) owners? @motorolaindia",
626238740130742273,negative,if yakub is not dead by this time tomorrow- let the judges who delayed it pay for his upkeep.my tax money is not meant to for terrorists,
626240492850671616,positive,"29 march 1987 - wrestlemania iii-93,173 watch hulk hogan beat andre the giant. http://t.co/pqhlm5sesu",
626242760979320832,positive,"@heroesincolor00 you definitely aren't, ant-man was my 2nd favorite phase 2 flick right after winter soldier",
626243213066506240,negative,listening to bad blood on the radio 1st time: this is awful 8: people like this? 15: that bass line isn't so bad  now: now we got bad blood,
626244711657918464,neutral,"monday's episode ""hulk hogan, boobs &amp; on the dl"" with guest @woodfloorlicker is up now! take a listen! it's shit! | http://t.co/miy8ntueg6",
626246340394250240,neutral,"motorola has launched the moto g 3rd generation smartphone at the company's launch event in new delhi, india.... http://t.co/vgoxbmw7fy",
626249124220776448,positive,"watching paper towns tomorrow with my bestfriend, is it good ?",
626249145804652545,positive,"@caradelevingne you're cool as always, cara #cjd &lt;3  gonna watch paper towns this coming saturday. love you to the moon and back! :)",
626257177162878976,neutral,"our latest show: prince george's 2nd birthday, danish royal family, &amp; our 5c worth on the republic debate #np... http://t.co/kzpleyytmv",
626264404430983168,positive,going to see paper towns tomorrow before dance with meh bestie!! so hyped!! @papertownsmovie #papertownsmovie,
626264446176854016,neutral,wouldn't it be an irony if yakub's hanging goes ahead as planned tomorrow coinciding with kalam's funeral? just asking! @sagarikaghose,
626265072294346753,positive,happy birthday @austinbpeacock. may your day be filled with everything kris bryant and alfonso soriono,
626265786726903808,neutral,"moto g 3rd gen, moto x play, moto x style: which one is for you? http://t.co/mlxr1cmet7 #android #feedly",
626266024967454722,positive,"@garysnowpatrol if you have time tomorrow, the @empmuseum has some great exhibits. nirvana, hendrix, star wars costumes...",
626267453912317952,neutral,like i know taylor swift is touring and she is quality but surely @foxfm can give 'bad blood' a rest. 4th time it's been on today,
626267599811121152,neutral,@missjacksteezy then stay home either way d: go watch ant-man tomorrow or something lol it's just what i'd do.of course it's still up to you,
626269143608659968,neutral,@_sabanaqvi yakub may have been sent back by isi with bag full of evidence with the help of some double agents in raw,
626269251226087426,positive,"@cmshehbaz happy eid greetings to you too, may allah bless you",
626277632666140672,negative,victims are late.. with mukul rohtagi there is no chance that yakub will be hanged on 31st..,
626278263086673920,neutral,"launching moto g ( 3rd gen) | special exchange offer only for you!  starting at rs. 11,999  http://t.co/ushgwz2r9t",
626280007489454080,neutral,price for moto g 2nd edition already came down from 12999 to 9999 in the last one year. further fall is expected.,
626284796210053120,neutral,"moto g (3rd gen) launched with 13mp camera, 4g support for rs 11,999 exclusively via flipkart   read more:... http://t.co/qz05xh8ka8",
626293942145929216,neutral,moto g (3rd gen) appears in new images with specs alongside http://t.co/cnbh07dwfy #tech #gadgets,
626295450077802496,neutral,interview: amir khan - floyd mayweather wants 50 but i'd make sure he's 49-1: amir khan sat down with sport360... http://t.co/biijwasn3s,
626295508089200640,negative,yakub may not be hanged because hindus are not united. this is the sad and bitter truth. live with it.,
626295696912613376,neutral,anyone else going to see jason aldean and kenny chesney august 15th? if so hmu.,
626296139139166208,neutral,"gms market commentary on ship breaking in week 30. with eid holidays now over, it was hoped that some resurgence (.. http://t.co/uigore3e3s",
626304169675075584,neutral,yakub +family may be released&amp;sent to pak in exchange of dawood +lakvi+hafiz saeed+headly. pak sends four and we send yakub+ how about it??,
626312003993358336,positive,"@evelovelock1 hi eve, i hope you enjoyed ant-man! saverday tuesday is all day &amp; prices can be found here in future: https://t.co/fsonbvyjyz",
626324490683830272,negative,"@sebpatrick i'm seeing ant-man tomorrow. if it has an ant called antony, and that ant dies, if this is a spoiler, i will be so mad at you.",
626324756694863872,neutral,seth rollins broke john cena nose during the match wwe july 27 2015: http://t.co/jd6zvggf19 via @youtube,
626328396037947392,negative,yakub should be hanged to death tomorrow the mumbai's culprid else will oppose it by following a black day,
626337359647260672,positive,dang! watch paper towns for the 3rd time,
626337482020261888,negative,lakh of cases r pending in supreme court even than yakub's case being heard 6/7th time today as if there no work in court.public want answer,
626338341261213696,negative,"podgodz 165: podgodz 165 recorded 28 july 2015 i saw ant-man, i should not have. midroll sells to, i want to s... http://t.co/dssojpvs7k",
626339420443021312,neutral,#yakubverdict yakub should be hang by tomorrow any how.then it will be great victory of our hindustan constitutionthe half part we have won.,
626345315994484736,neutral,i would have posted a podcast if the threat of getting stung by a yellowjacket on monday and seeing ant-man last night hadn't occurred.,
626345579740819456,positive,"rainy weekend helps power surging uk box-office, as disney scores double with inside out and ant-man at 1 and 2: http://t.co/bqzcesdgmz",
626346461446344704,negative,"live:supreme court approved the death warrant,yakub will be hanged tomorrow at 7 am in nagpur jail@pranabmukherjee@pmnarendramodi",
626346609316597760,neutral,mlw radio extra! @therealdisco @msl talk the hulk hogan situation and disco plots his revenge against @konnan5150?! http://t.co/jlc7qw4gxg,
626346646654291968,neutral,what will happen to the clemency plea before the president? sc says yakub can be executed on thursday.,
626346809741316097,negative,yakub to be hanged at 7am tomorrow. yakub's birthday will be his death day,
626347057159114752,negative,"@kavita_krishnan @sagarikaghose tomorrow morning u will get reply, yakub will be hanged. india is not going to be govern by presstitutes,",
626347471472496640,neutral,yakub last hope:plea with president#yakub memon scheduled to hang tomorrow 7 am#,
626347530142396417,positive,many blessings lately: &amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;got out to the theater last saturday to see ant-man . not only http://t.co/w89o80a6tf,
626347685952425984,neutral,"i may sound cruel, be it, it's nice to have terrorists like yakub languishing in prison, dying bit by bit, before actually being hanged...",
626348924039622656,neutral,"instead of debating whether yakub shld hang or not, may be we should debate death penalty itself, like so many countries who've abolished it",
626348981539377152,neutral,yakub will be hanged tomorrow. the law has finally taken its own course of time and the time period. 23 years .,
626353831199150080,negative,"@5forty3 the way msm and leftists are crying for yakub, ppl may mistake him as some son-of-soil patriot sacrificing himself for nation",
